"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1789261820080832886","Sat May 11 14:46:32 +0000 2024","8","@doni_arjuna Di bagian administrasi kargo jenazah di bea cukai ga ada pembayaran apa2 mereka cuma ngecek dokumen lalu jenazah keluar.","1789306098228359376","","doni_arjuna","in","Asmaraloka","0","0","1","https://x.com/FunJunkies/status/1789306098228359376","237530329","FunJunkies"
"1789454946368373058","Sun May 12 01:25:15 +0000 2024","4","@newsplatter Klo bahas Becuk! mereka ngejar insentif dr pencapaian penerimaan bea masuk/keluar dan cukai. Bahayanya jadinya instansi yang harusnya melayani dan menjaga arus barang jd membabi buta dalam mencapai target. Klo murni perusahaan swasta ngejar revenue kan g bs membabi buta jualan.","1789466836180017554","","newsplatter","in","Jakarta Capital Region, Indone","0","2","0","https://x.com/tghhrtt/status/1789466836180017554","1087184935910166529","tghhrtt"
"1789104089458208825","Sat May 11 08:37:57 +0000 2024","2","@liem_randy @_hot__chocolate @ClarissaIcha @beacukaiRI Halo kak Jenazah dan Peti Jenazah mendapatkan Pembebasan Bea Masuk","1789213341032059256","","liem_randy","in","DKI Jakarta, Indonesia","0","0","1","https://x.com/bravobeacukai/status/1789213341032059256","2814445920","bravobeacukai"
"1789459254723973277","Sun May 12 02:20:27 +0000 2024","7","@derrys_v @prastow @ClarissaIcha Nunggu sebulan buat klarifikasi? Lu lihat ga hanya hitungan hari yg baca hampir 3 juta Lu check berapa yg menghujat Bea Cukai Kalau Pak Pras butuh waktu ya wajar kan mesti cari datanya. Emang cuma ngurusi dia? Kalau dia kan sudah pegang data..nunggu apalagi","1789480730248302937","","derrys_v","in","most beautiful place on earth","0","0","0","https://x.com/staysaferek/status/1789480730248302937","932657813930721280","staysaferek"
"1789083349199585704","Sat May 11 00:01:24 +0000 2024","1","Ada gak ya pegawai bea cukai mulai dari golongan terendah sampai tertinggi yg hidupnya sesuai dgn gaji yg mereka terima? @KemenkeuRI @prastow https://t.co/TkJstPcHwD","1789083349199585704","","","in","Indonesia","0","0","1","https://x.com/wisanggeni_11/status/1789083349199585704","230059397","wisanggeni_11"
"1789218492803416293","Sun May 12 00:32:37 +0000 2024","6","@beacukaiRI Berarti cerita 30% bea cukai dari harga peri jenazah itu bohong dong Min?","1789453593772437875","","beacukaiRI","in","","0","5","0","https://x.com/CVNKJL/status/1789453593772437875","1303591300290080768","CVNKJL"
"1789065234390601763","Fri May 10 22:49:25 +0000 2024","5","Alasan tidak ikut JKT48 Personal Meet &amp; Greet Festival Spring Has Come . Mau renang udah dihadang piranha kalau pun selamat nyampai indo udah dihadang bea cukai ️️ https://t.co/71WFw0zmjm","1789065234390601763","https://pbs.twimg.com/media/GNQJWA4boAAuXM7.jpg","","in","Bandung, Jawa Barat","0","0","1","https://x.com/fikrishb01/status/1789065234390601763","1538089825","fikrishb01"
"1789073716154130838","Fri May 10 23:23:07 +0000 2024","1","tapi pajak dan bea cukai itu beda ..","1789073716154130838","","","in","Bali, Indonesia","0","1","1","https://x.com/_parannoul_/status/1789073716154130838","447569165","_parannoul_"
"1789296678455156813","Sat May 11 14:09:06 +0000 2024","0","Penumpang Ini Kaget Bawa Tas Branded dari Malaysia Hanya Kena Bea Masuk oleh Bea Cukai Rp51 Ribu Ngak Nyangka https://t.co/vUyAs0luhM","1789296678455156813","","","in","","0","0","1","https://x.com/erabarumedia/status/1789296678455156813","1628805440833261571","erabarumedia"
"1789414157432893934","Sat May 11 21:55:55 +0000 2024","0","DNA bea cukai memang rusak....Pegawai Bea Cukai Diduga Pungut Biaya Pajak Peti Jenazah 30 Persen Stafsus Menkeu Buka Suara https://t.co/tFeKohnA8Y","1789414157432893934","","","in","","0","1","0","https://x.com/agungtriat53466/status/1789414157432893934","1754796187893514240","agungtriat53466"
"1789281664256057851","Sat May 11 13:09:26 +0000 2024","1","Bea cukai enaknya semuanya dipecat aja ga sih? Ganti sama yang baru macem pemain timnas era Shin tae yong.","1789281664256057851","","","in","Jakarta","0","0","0","https://x.com/abiennovan/status/1789281664256057851","200505761","abiennovan"
"1789171681417941278","Sat May 11 05:52:24 +0000 2024","1","Laknatullah lu semua bea cukai dan pajak. Rot in hell.","1789171681417941278","","","in","","0","1","1","https://x.com/alsuratna/status/1789171681417941278","60018626","alsuratna"
"1789269211195617739","Sat May 11 12:19:57 +0000 2024","0","Kenapa kasus Bea Cukai selalu terjadi seperti ini? Dah sedemikian parahkah mentalitas petugas Bea cukai sehingga seperti ga bisa membedakan mana cari uang yg baik ?","1789269211195617739","","","in","Bumiayu, Indonesia","0","1","0","https://x.com/sukardiyahya162/status/1789269211195617739","1539724674749579265","sukardiyahya162"
"1789331929059512519","Sat May 11 16:29:10 +0000 2024","0","Pegawai beacukai bekerjalah yg benar apa mau kalian kasih makan keluarga dari uang haram ? Jangan sampe mereka menderita krn uang haram tsb. Kronologi Bea Cukai Tahan 9 Mobil Mewah Pengusaha Malaysia hingga Harus Bayar Rp 11 Miliar https://t.co/0soxKXKXlA","1789331929059512519","","","in","Indonesia","0","0","0","https://x.com/jondivar/status/1789331929059512519","131720346","jondivar"
"1789332553503318251","Sat May 11 16:31:39 +0000 2024","0","kemarin bikin berita tentang aturan ini di kantor mau ngasih link tulisanku tapi belom rilis huhu jenazah dan abu jenazah tetep kena bea masuk dan dilayanani segera oleh bea cukai (sebutannya rush handling). aturan PMK 74/PMK.04/2021 stdd PMK Nomor 26 Tahun 2024","1789332553503318251","","","in","","0","3","0","https://x.com/caramelicex/status/1789332553503318251","1310238827353485313","caramelicex"
"1789246825180066169","Sat May 11 10:51:00 +0000 2024","0","Buzzer bea cukai atau pegawai bea cukai yg pake akun random buat bela tempat kerja","1789246825180066169","","","in","Jepara","0","0","0","https://x.com/eeldie/status/1789246825180066169","111807978","eeldie"
"1789151389350035788","Sat May 11 04:31:46 +0000 2024","1","Klo orang udah metong aja masih musti bayar pajak peti mending petinya ditinggal jenazahnya digotong aja pake keranda bawa dari TPU langsung bawa ke ambulance petinya suruh make orang bea cukai kira2 bgini bisa gak tuh ?","1789151389350035788","","","in","Trenggalek - Jombang - Solo","0","1","1","https://x.com/okkiardianto/status/1789151389350035788","58852284","okkiardianto"
"1789229918079123535","Sat May 11 09:43:49 +0000 2024","0","Kronologi Pengusaha Malaysia Laporkan Bea Cukai Soekarno-Hatta ke Kejaksaan Terkait Impor 9 Mobil Mewah Seru.... dan mobil mewah ada dimana ? https://t.co/cOY5PyY6uP","1789229918079123535","","","in","“isy kariman au mut syahidan” ","0","0","0","https://x.com/yudhibaswara/status/1789229918079123535","3304004336","yudhibaswara"
"1789116544058024009","Sat May 11 02:13:18 +0000 2024","0","Salah satu cara buat meredam case yang lagi viral bukan dengan Klarifikasi tapi dengan muncul nya case baru yang viral Kemenkeu &amp; Bea Cukai rehat dulu sekarang ganti shift sama Kemenhub ‍","1789116544058024009","","","in","Yogyakarta, Indonesia","0","1","0","https://x.com/id3buruk/status/1789116544058024009","59080931","id3buruk"
"1789138987099292144","Sat May 11 03:42:29 +0000 2024","2","mbappe kalo pindah ke indonesia barang-barangnya ketahan di bea cukai","1789138987099292144","","","in","elm st","0","0","0","https://x.com/dzakdelarocha/status/1789138987099292144","3645595032","dzakdelarocha"
"1789255622531121316","Sat May 11 11:25:57 +0000 2024","0","Aurora kgk sampe Indo soalnya takut kena cegat sama bea cukai","1789255622531121316","","","in","","0","1","1","https://x.com/esthergultom/status/1789255622531121316","141882820","esthergultom"
"1788873432001806619","Sat May 11 01:54:25 +0000 2024","173","@Zer0Failed Segitu banyaknya Oknum di bea cukai masa institusi gak tau sih? Jangan salahkan masyarakat kalau dipikir institusi terlibat @beacukaiRI @prastow","1789111788975632716","","Zer0Failed","in","Jakarta","0","10","23","https://x.com/kura2giok/status/1789111788975632716","58405028","kura2giok"
"1789352969739124955","Sat May 11 22:01:54 +0000 2024","12","@agnosticjack @beacukaiRI Mungkin bisa dibedakan terlebih dahulu antara istilah bea dengan istilah cukai karena komoditas kena bea ini berbeda dengan komoditas kena cukai. Komoditas kena cukai sampai saat ini setahu saya hanya ada 3: olahan tembakau minuman beralkohol dan etil alkohol.","1789415664790212823","","agnosticjack","in","still earthbound","0","1","0","https://x.com/Dry_Sheriff/status/1789415664790212823","52252681","Dry_Sheriff"
"1789104089458208825","Sat May 11 16:00:57 +0000 2024","4","@Sesa_Opas @ClarissaIcha @OktaDiantama Sudah ada penjelasannya di @PartaiSocmed &amp; @beacukaiRI . Itu Mbak Clarissa atau temennya yg sepertinya salah paham. Sebenernya tagihan jasa pengurusan handling peti jenazah dari swasta tp dikira tagihan bea cukai.","1789324825129034059","","Sesa_Opas","in","Jakarta","0","1","0","https://x.com/shiddiqgandhi/status/1789324825129034059","2485088330","shiddiqgandhi"
"1789459254723973277","Sun May 12 01:46:52 +0000 2024","2","@saefulloh67 @prastow @ClarissaIcha Busettt dikit2 polisi p3njara serem amat negeri ini. Trus klu bea cukai yg salah cukup minta maaf. Beuhhhh #negaraaneh","1789472278109151274","","saefulloh67","in","","0","1","0","https://x.com/cokrostt85750/status/1789472278109151274","1645437705357254661","cokrostt85750"
"408085411144032256","Wed Dec 04 04:08:38 +0000 2013","2","Ya semoga bermanfaat bg teman2 di Bea Cukai utk mengabdi pd negara--&gt; @bayu_triyadi: Terimakasih pak sdh berkenan hadir dan memberikan crmh ","408085411144032256","","","in","Jakarta","0","3","5","https://x.com/mohmahfudmd/status/408085411144032256","282006208","mohmahfudmd"
"1789293995509850519","Sat May 11 13:58:26 +0000 2024","0","Pameran temporary import bea cukai. Sungguh relate sama kerjaan w sekarang https://t.co/UQuyOaCq7t","1789293995509850519","https://pbs.twimg.com/ext_tw_video_thumb/1789293860189011968/pu/img/Q175uWSnMQ5J92V0.jpg","","in","+62","0","1","0","https://x.com/sukamrtbkmanis/status/1789293995509850519","31107035","sukamrtbkmanis"
"1789113973587218873","Sat May 11 02:03:06 +0000 2024","1","Kalau ada kasus bea cukai gak kaget.","1789113973587218873","","","in","Salut d'Amour, Op. 12.","0","1","0","https://x.com/limerescene/status/1789113973587218873","1761390558189441024","limerescene"
"1789299273550446675","Sat May 11 14:19:25 +0000 2024","0","Viral Lagi Bea Cukai Dituduh Minta Bayaran Pajak Pengiriman Jenazah dan Peti Mati dari LN Sebesar 30% https://t.co/eMkLxRH7T0 https://t.co/eMkLxRH7T0","1789299273550446675","","","in","indonesia","0","0","0","https://x.com/posaktualcom/status/1789299273550446675","1636627729675337734","posaktualcom"
"1789263687251050788","Sat May 11 11:58:00 +0000 2024","0","AUDIT SAJA ASET DIA ! KALAU TERBUKTI BERSALAH YA TINGGAL DITANGGKAP DAN SITA ASET ITU ! Dilaporkan ke KPK Atas Dugaan Aset Rp 60 Miliar Kepala Bea Cukai Purwakarta: Saya Sudah Pensiun kalau Punya Harta Segitu https://t.co/2Raz9mc9hU","1789263687251050788","","","in","Bumiayu, Indonesia","0","0","0","https://x.com/sukardiyahya162/status/1789263687251050788","1539724674749579265","sukardiyahya162"
"1789031692667417030","Fri May 10 20:36:08 +0000 2024","4","Bea cukai tertawa kegirangan melihat ini","1789031692667417030","","","in","Depok, Indonesia","0","0","0","https://x.com/ochasword_/status/1789031692667417030","1402820133265887237","ochasword_"
"1789144166116769912","Sat May 11 04:03:04 +0000 2024","2","Opini yang menarik. Kita setuju hapuskan pungli di bea cukai tapi kita juga perlu dukung upaya mereka utk bersikap tegas pada perilaku korupsi para pengemplang pajak berwujud bisnis jastip. Banyak pemain besar juga lho ini. ","1789144166116769912","","","in","Kaiserslautern","0","0","1","https://x.com/rtbrl/status/1789144166116769912","156283821","rtbrl"
"1789170706191990935","Sat May 11 05:48:32 +0000 2024","1","Bea Cukai Maneeeeeehhh?","1789170706191990935","","","in","-7.855267,112.49649 KWB ","0","1","0","https://x.com/goonjol/status/1789170706191990935","3023096556","goonjol"
"1789330870547218760","Sat May 11 16:24:58 +0000 2024","0","Menteri ini berani sama warga indonesia sedangkan pegawai sendiri agak takut lihat aja yg ditangkap dll Stafsus Sri Mulyani Unggah Video Unboxing Mainan Megatron Dilakukan DHL Bukan Bea Cukai https://t.co/YMmYy6b6TQ","1789330870547218760","","","in","Indonesia","0","0","0","https://x.com/jondivar/status/1789330870547218760","131720346","jondivar"
"1789298948898779260","Sat May 11 14:18:07 +0000 2024","0","Viral Bea Cukai Soetta Dilaporkan Pengusaha Malaysia karena Tahan 9 Unit Mobil Mewah https://t.co/oQz0fHTYq0 https://t.co/oQz0fHTYq0","1789298948898779260","","","in","indonesia","0","0","0","https://x.com/posaktualcom/status/1789298948898779260","1636627729675337734","posaktualcom"
"1789133907004399942","Sat May 11 03:22:18 +0000 2024","0","Bea cukai kaya gini biar langsung masuk neraka tanpa antre apa gimana?","1789133907004399942","","","in","","0","1","0","https://x.com/chocoituenak/status/1789133907004399942","1027333465119703040","chocoituenak"
"1789252537297911850","Sat May 11 11:13:42 +0000 2024","2","Budaya nyeleneh +62 kalo berhadapan dengan birokrasi maunya cepat ringkas terabas aturan malas antri dan akhirnya pake calo. Begitu calonya bilang uang sekian utk Bea Cukai kalo ngga yah bakalan nyungsep.","1789252537297911850","","","in","-6.935289,107.689394","0","1","1","https://x.com/reflyfeller/status/1789252537297911850","62070250","reflyfeller"
"1789317893743943897","Sat May 11 15:33:24 +0000 2024","1","Sentil Bea Cukai Aktivis Medsos Ini Sarankan Jokowi Pakai Cara Jitu Soeharto https://t.co/BudbmMqEFZ","1789317893743943897","","","in","","0","0","0","https://x.com/RepelitaO/status/1789317893743943897","1225432911899324419","RepelitaO"
"1788977087279427877","Fri May 10 16:59:09 +0000 2024","0","Kasus Bea Cukai maning","1788977087279427877","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/ya2k/status/1788977087279427877","55701772","ya2k"
"1789253642618347765","Sat May 11 11:18:05 +0000 2024","1","Kasian bener jubir @prastow sibuk klarifikasi persoalan bea cukai hampir tiap hari. Dan gw yakin keluhan yang gak viral lebih banyak. Makanya perbaikin sistem yang bener dong. Mau sampe kapan klarifikasi terus","1789253642618347765","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/KurniaPWijaya/status/1789253642618347765","116313359","KurniaPWijaya"
"1789162526749741249","Sat May 11 05:16:02 +0000 2024","0","Lagi2 1 hari 1 kasus bea cukai","1789162526749741249","","","in","","0","1","0","https://x.com/sjaerryblossom/status/1789162526749741249","1432550846","sjaerryblossom"
"1789238539315822866","Sat May 11 10:18:04 +0000 2024","0","Sy cek tgl ini baru kmrn. Yg viral bkn ini brrt Tabayyun bapak dg kasus yg viral blm selesai Smg kejadian yg viral perihal bea cukai peti jenazah tidak benar....","1789238539315822866","","","in","Indonesia","0","1","0","https://x.com/HeNdiBur/status/1789238539315822866","113604753","HeNdiBur"
"1789411782932447452","Sat May 11 21:46:29 +0000 2024","0","Keknya kerjaan paling berat tahun ini adlh jd admin sosmed bea cukai awokwokwok","1789411782932447452","","","in","","0","0","0","https://x.com/nomennocrybish/status/1789411782932447452","1067578321603448833","nomennocrybish"
"1789240434130391155","Sat May 11 10:25:36 +0000 2024","1","Gak heran jika ada orang orang bea cukai suka menggelapkan barang mewah..itu sudah jadi kebiasaan sejak dari era orba","1789240434130391155","","","in","","0","0","0","https://x.com/_G03NT03R_/status/1789240434130391155","2323592137","_G03NT03R_"
